state,created
unknown,"2016-12-16 19:33:22.148945"
unknown,"2016-12-16 19:48:11.516207"
5.2,"2017-07-03 04:00:30.220893"
0,"2017-07-03 04:30:28.105800"
5.4,"2017-07-03 05:00:26.113563"
5.7,"2017-07-03 05:30:24.113075"
5.4,"2017-07-03 06:00:22.110342"
5.7,"2017-07-03 06:30:20.110999"
4.9,"2017-07-03 07:00:49.106067"
6.0,"2017-07-03 07:30:46.111958"
5.7,"2017-07-03 08:00:44.107247"
5.4,"2017-07-03 08:30:42.107337"
4.9,"2017-07-03 10:00:35.107615"
6.0,"2017-07-03 10:30:33.108326"
4.9,"2017-07-03 11:00:31.110235"
5.7,"2017-07-03 11:30:29.107779"
5.4,"2017-07-03 12:00:27.105620"
5.7,"2017-07-03 12:30:25.118288"
4.6,"2017-07-03 13:00:23.109771"
5.4,"2017-07-03 13:30:21.114394"
5.2,"2017-07-03 14:30:48.109147"
4.3,"2017-07-03 15:00:46.108323"
5.2,"2017-07-03 15:30:44.111079"
4.6,"2017-07-03 16:00:42.123225"
5.2,"2017-07-03 16:30:40.110080"
4.9,"2017-07-03 17:01:09.108292"
5.2,"2017-07-03 17:30:36.115534"
4.9,"2017-07-03 18:00:33.106267"
5.7,"2017-07-03 18:30:31.108812"
5.4,"2017-07-03 19:00:28.108888"
0.0,"2017-07-03 19:30:26.104538"
5.7,"2017-07-03 20:00:24.110007"
1.1,"2017-07-03 20:30:53.107274"
1.4,"2017-07-03 21:00:20.105782"
2.2,"2017-07-03 21:30:49.111465"
1.6,"2017-07-03 22:00:47.113739"
1.9,"2017-07-03 22:30:45.105392"
5.7,"2017-07-03 23:30:41.109040"
5.4,"2017-07-04 00:00:39.109868"
4.3,"2017-07-04 00:30:37.106072"
5.4,"2017-07-04 01:00:35.104900"
4.1,"2017-07-04 01:30:33.109006"
4.3,"2017-07-04 02:00:31.111349"
5.4,"2017-07-04 02:30:29.107482"
3.0,"2017-07-04 03:00:27.109135"
3.8,"2017-07-04 03:30:25.110293"
5.7,"2017-07-04 04:00:23.103454"
3.8,"2017-07-04 04:30:21.110304"
4.6,"2017-07-04 05:00:19.102442"
5.4,"2017-07-04 05:30:48.122248"
3.5,"2017-07-04 06:00:46.108507"
3.8,"2017-07-04 06:30:44.111370"
5.7,"2017-07-04 07:00:42.107614"
5.2,"2017-07-04 07:30:40.108274"
3.5,"2017-07-04 08:00:38.106629"
5.7,"2017-07-04 08:30:36.114594"
5.4,"2017-07-04 09:00:34.104579"
5.7,"2017-07-04 10:30:28.110204"
5.4,"2017-07-04 11:00:26.107962"
5.7,"2017-07-04 11:30:24.112262"
4.6,"2017-07-04 12:00:22.109266"
5.4,"2017-07-04 12:30:20.115995"
4.9,"2017-07-04 13:00:49.107540"
3.8,"2017-07-04 14:00:45.107484"
4.6,"2017-07-04 15:00:41.110287"
3.5,"2017-07-04 15:30:39.110486"
4.3,"2017-07-04 16:00:37.106184"
4.1,"2017-07-04 16:30:35.112247"
3.0,"2017-07-04 17:00:33.105435"
3.3,"2017-07-04 18:00:29.112914"
3.0,"2017-07-04 18:30:27.110135"
3.3,"2017-07-04 19:00:25.106939"
5.4,"2017-07-04 19:30:23.108493"
5.7,"2017-07-04 20:00:21.110070"
5.4,"2017-07-04 20:30:19.110513"
5.7,"2017-07-04 21:00:48.107323"
5.4,"2017-07-04 21:30:46.112534"
3.0,"2017-07-04 22:00:44.113076"
3.5,"2017-07-04 22:30:42.106842"
3.0,"2017-07-04 23:00:40.108406"
3.5,"2017-07-04 23:30:38.113972"
4.1,"2017-07-05 00:30:34.109284"
3.5,"2017-07-05 01:00:32.110375"
4.1,"2017-07-05 01:30:30.224277"
0.0,"2017-07-05 02:00:28.105521"
5.7,"2017-07-05 02:30:26.107963"
5.4,"2017-07-05 03:00:24.114353"
5.7,"2017-07-05 03:30:22.103943"
5.2,"2017-07-05 04:00:20.107649"
5.4,"2017-07-05 04:30:18.107356"
3.8,"2017-07-05 05:00:47.104242"
4.1,"2017-07-05 05:30:45.104947"
4.3,"2017-07-05 06:00:43.108492"
3.8,"2017-07-05 06:30:41.112014"
1.9,"2017-07-05 07:00:39.107930"
2.7,"2017-07-05 07:30:37.108886"
1.6,"2017-07-05 08:00:35.110597"
2.2,"2017-07-05 08:30:33.110072"
1.6,"2017-07-05 09:00:31.106506"
1.4,"2017-07-05 09:30:29.116956"
1.1,"2017-07-05 10:30:25.104921"
1.4,"2017-07-05 11:30:21.114489"
1.1,"2017-07-05 12:00:19.104334"
1.4,"2017-07-05 13:30:44.107343"
1.6,"2017-07-05 15:00:38.107202"
1.9,"2017-07-05 15:30:36.114334"
5.4,"2017-07-05 16:00:33.109687"
0,"2017-07-05 17:01:00.118636"
5.4,"2017-07-05 17:30:27.110078"
0,"2017-07-05 18:01:27.108117"
5.4,"2017-07-05 18:30:23.110149"
4.9,"2017-07-05 19:30:19.109072"
5.4,"2017-07-05 20:00:48.104537"
5.7,"2017-07-05 20:30:46.104015"
4.9,"2017-07-05 21:00:44.106766"
5.2,"2017-07-05 21:30:42.105166"
4.9,"2017-07-05 22:00:40.110169"
5.7,"2017-07-05 22:30:38.110803"
5.4,"2017-07-05 23:00:36.112013"
4.1,"2017-07-06 00:00:32.107733"
6.0,"2017-07-06 00:30:30.223699"
5.2,"2017-07-06 01:00:28.103498"
6.0,"2017-07-06 01:30:26.105222"
3.8,"2017-07-06 02:30:22.112117"
4.1,"2017-07-06 03:00:20.110262"
5.4,"2017-07-06 03:30:48.111121"
5.2,"2017-07-06 04:00:46.103018"
6.0,"2017-07-06 04:30:44.109200"
4.1,"2017-07-06 05:00:42.108027"
5.4,"2017-07-06 05:30:40.111620"
5.7,"2017-07-06 06:00:38.108447"
5.4,"2017-07-06 06:30:36.119823"
0,"2017-07-06 07:31:03.105619"
4.6,"2017-07-06 08:00:30.258802"
0,"2017-07-06 08:30:28.120444"
3.8,"2017-07-06 09:00:57.109296"
5.4,"2017-07-06 09:30:55.105370"
3.0,"2017-07-06 10:00:22.111577"
4.9,"2017-07-06 10:30:20.112873"
5.7,"2017-07-06 11:00:49.105569"
4.6,"2017-07-06 12:00:45.103946"
5.4,"2017-07-06 12:30:43.112469"
4.6,"2017-07-06 13:00:41.111081"
5.7,"2017-07-06 13:30:39.107827"
0,"2017-07-06 14:00:37.138916"
5.4,"2017-07-06 14:30:35.107119"
0,"2017-07-06 15:01:04.106950"
5.7,"2017-07-06 16:00:29.109501"
5.4,"2017-07-06 16:30:27.105513"
3.0,"2017-07-06 17:00:25.103870"
5.2,"2017-07-06 17:30:23.108057"
5.4,"2017-07-06 18:00:21.109775"
5.7,"2017-07-06 18:30:19.112378"
5.4,"2017-07-06 19:00:48.110726"
5.7,"2017-07-06 19:30:46.107541"
0,"2017-07-06 20:00:44.105380"
5.7,"2017-07-06 22:00:36.121476"
0,"2017-07-06 22:30:34.136005"
5.7,"2017-07-07 00:30:26.110548"
0,"2017-07-07 01:00:55.119563"
5.2,"2017-07-07 01:30:52.512814"
3.8,"2017-07-07 02:00:50.513604"
6.0,"2017-07-07 02:30:48.119787"
3.5,"2017-07-07 03:00:46.121035"
5.4,"2017-07-07 03:30:44.122239"
1.9,"2017-07-07 04:00:42.119895"
0.0,"2017-07-07 05:30:36.124528"
4.9,"2017-07-07 06:00:34.130049"
2.2,"2017-07-07 06:30:32.119883"
1.9,"2017-07-07 07:00:30.233855"
5.7,"2017-07-07 07:30:28.121018"
5.4,"2017-07-07 08:00:26.127517"
5.2,"2017-07-07 08:30:24.121864"
1.6,"2017-07-07 09:00:22.117200"
1.4,"2017-07-07 10:00:49.114432"
3.0,"2017-07-07 10:30:47.122637"
1.9,"2017-07-07 11:00:45.117077"
5.2,"2017-07-07 11:30:43.121746"
5.4,"2017-07-07 12:00:41.119470"
4.1,"2017-07-07 12:30:39.118110"
6.0,"2017-07-07 13:00:37.119952"
5.7,"2017-07-07 14:00:33.120888"
5.4,"2017-07-07 14:30:31.123087"
4.6,"2017-07-07 15:00:29.118463"
5.7,"2017-07-07 15:30:27.123245"
5.4,"2017-07-07 16:30:23.123291"
5.2,"2017-07-07 17:00:21.117693"
5.7,"2017-07-07 17:30:19.117938"
4.9,"2017-07-07 18:00:48.123233"
5.4,"2017-07-07 18:30:46.124082"
4.9,"2017-07-07 19:00:44.120680"
5.2,"2017-07-07 19:30:42.116167"
5.7,"2017-07-07 20:00:40.127162"
6.0,"2017-07-07 21:00:36.129374"
5.7,"2017-07-07 21:30:34.121693"
5.4,"2017-07-07 22:00:31.117233"
5.7,"2017-07-07 22:30:29.119430"
4.3,"2017-07-07 23:00:27.118437"
5.7,"2017-07-07 23:30:25.124590"
6.0,"2017-07-08 00:30:21.117507"
5.7,"2017-07-08 01:30:48.118074"
5.4,"2017-07-08 02:00:46.122761"
5.7,"2017-07-08 02:30:44.123270"
4.3,"2017-07-08 03:00:42.124229"
5.7,"2017-07-08 03:30:40.116633"
5.4,"2017-07-08 04:00:38.124898"
5.7,"2017-07-08 04:30:36.130972"
4.9,"2017-07-08 05:00:33.122529"
5.4,"2017-07-08 05:30:31.126809"
4.9,"2017-07-08 06:00:29.121054"
2.2,"2017-07-08 06:30:27.120691"
1.6,"2017-07-08 07:00:25.120897"
2.2,"2017-07-08 07:30:23.120670"
1.1,"2017-07-08 08:00:20.107346"
1.4,"2017-07-08 08:30:49.121108"
1.9,"2017-07-08 09:00:47.117215"
2.2,"2017-07-08 09:30:45.118022"
1.4,"2017-07-08 10:00:43.122615"
0.8,"2017-07-08 12:00:35.123188"
2.2,"2017-07-08 12:30:33.122057"
0,"2017-07-08 13:00:31.149917"
5.4,"2017-07-08 23:30:20.120374"
5.2,"2017-07-09 00:30:47.118418"
0.0,"2017-07-09 01:00:45.114551"
5.7,"2017-07-09 01:30:43.124983"
0,"2017-07-09 02:00:10.120362"
5.4,"2017-07-09 02:30:39.120033"
5.2,"2017-07-09 03:00:37.119713"
5.4,"2017-07-09 03:30:35.118956"
4.9,"2017-07-09 04:00:33.119841"
5.7,"2017-07-09 04:30:31.134915"
5.4,"2017-07-09 05:00:29.119948"
6.0,"2017-07-09 05:30:27.118021"
0,"2017-07-09 06:00:56.149485"
5.7,"2017-07-09 23:30:47.123714"
0,"2017-07-10 00:00:14.117522"
4.1,"2017-07-10 00:30:43.123368"
5.4,"2017-07-10 01:00:41.120373"
6.0,"2017-07-10 01:30:39.123233"
5.7,"2017-07-10 02:00:37.121642"
5.2,"2017-07-10 03:00:33.120872"
5.4,"2017-07-10 03:30:31.116873"
5.7,"2017-07-10 04:30:27.124358"
0,"2017-07-10 06:00:52.126945"
5.7,"2017-07-10 13:30:22.121089"
5.4,"2017-07-10 14:00:19.121498"
4.3,"2017-07-10 14:30:48.119333"
4.6,"2017-07-10 15:00:46.126604"
0,"2017-07-10 15:30:44.114509"
4.1,"2017-07-10 23:00:44.930056"
5.4,"2017-07-10 23:30:42.147144"
5.2,"2017-07-11 00:00:40.151852"
6.0,"2017-07-11 00:30:38.144422"
5.4,"2017-07-11 01:00:36.151087"
1.1,"2017-07-11 01:30:34.146282"
5.7,"2017-07-11 02:00:32.148370"
3.8,"2017-07-11 02:30:30.258808"
3.5,"2017-07-11 03:00:28.146483"
5.7,"2017-07-11 03:30:26.148331"
5.4,"2017-07-11 04:00:24.146858"
5.7,"2017-07-11 04:30:22.141425"
5.4,"2017-07-11 05:00:20.151460"
5.7,"2017-07-11 05:30:18.151262"
4.9,"2017-07-11 06:00:47.142914"
5.7,"2017-07-11 06:30:45.147348"
0,"2017-07-11 08:01:10.171810"
5.7,"2017-07-11 08:30:37.149910"
5.4,"2017-07-11 09:00:35.142284"
5.7,"2017-07-11 09:30:33.147425"
6.0,"2017-07-11 10:00:31.144037"
5.7,"2017-07-11 10:30:29.147375"
5.4,"2017-07-11 11:30:25.146546"
5.7,"2017-07-11 12:00:23.162351"
5.4,"2017-07-11 12:30:21.142887"
3.5,"2017-07-11 13:00:19.150357"
5.4,"2017-07-11 13:30:48.147323"
5.2,"2017-07-11 14:00:46.147263"
5.7,"2017-07-11 14:30:44.148604"
4.9,"2017-07-11 17:30:32.148893"
5.2,"2017-07-11 18:00:30.253422"
5.7,"2017-07-11 18:30:28.148716"
5.2,"2017-07-11 19:00:26.145422"
5.4,"2017-07-11 19:30:24.142180"
5.7,"2017-07-11 20:00:22.148156"
5.2,"2017-07-11 20:30:20.149091"
5.7,"2017-07-11 21:00:49.145239"
0.0,"2017-07-11 21:30:47.151372"
5.2,"2017-07-11 22:00:45.144719"
5.4,"2017-07-11 22:30:43.142192"
3.3,"2017-07-11 23:30:39.147445"
3.5,"2017-07-12 00:00:37.144535"
4.3,"2017-07-12 00:30:35.151950"
5.7,"2017-07-12 01:00:33.147314"
5.4,"2017-07-12 02:00:29.149156"
6.0,"2017-07-12 02:30:27.147996"
3.5,"2017-07-12 03:00:25.140504"
5.4,"2017-07-12 03:30:23.152491"
5.7,"2017-07-12 04:00:21.145571"
5.4,"2017-07-12 04:30:19.154014"
6.0,"2017-07-12 05:30:46.149614"
4.3,"2017-07-12 06:00:44.146986"
4.6,"2017-07-12 06:30:42.152644"
5.4,"2017-07-12 07:00:40.144368"
5.7,"2017-07-12 07:30:38.151885"
5.2,"2017-07-12 08:00:36.161628"
6.0,"2017-07-12 08:30:34.144578"
5.2,"2017-07-12 09:00:32.143290"
0.0,"2017-07-12 09:30:30.252512"
6.0,"2017-07-12 10:00:28.147571"
5.4,"2017-07-12 10:30:26.147402"
5.7,"2017-07-12 11:00:24.143543"
6.0,"2017-07-12 11:30:22.149947"
5.4,"2017-07-12 12:00:19.150628"
6.0,"2017-07-12 12:30:48.145285"
5.2,"2017-07-12 13:00:46.145391"
5.4,"2017-07-12 13:30:44.149423"
3.3,"2017-07-12 14:00:42.146889"
5.7,"2017-07-12 14:30:39.152581"
3.5,"2017-07-12 15:00:37.147262"
6.0,"2017-07-12 15:30:35.150129"
5.2,"2017-07-12 16:00:32.146104"
5.7,"2017-07-12 16:30:30.245951"
5.4,"2017-07-12 17:00:28.145220"
5.7,"2017-07-12 17:30:26.142568"
5.4,"2017-07-12 18:00:24.144741"
5.7,"2017-07-12 18:30:22.155081"
5.2,"2017-07-12 19:00:20.143197"
5.7,"2017-07-12 19:30:18.145395"
5.4,"2017-07-12 20:00:47.150382"
5.7,"2017-07-12 21:00:43.148512"
3.3,"2017-07-12 23:00:35.143191"
6.0,"2017-07-12 23:30:33.170502"
4.3,"2017-07-13 00:00:31.143091"
5.4,"2017-07-13 00:30:29.154074"
5.2,"2017-07-13 01:00:27.149372"
5.7,"2017-07-13 01:30:25.147148"
4.1,"2017-07-13 02:00:23.143238"
6.0,"2017-07-13 03:30:48.146733"
5.7,"2017-07-13 04:30:44.146602"
3.8,"2017-07-13 05:00:42.148842"
5.7,"2017-07-13 05:30:40.148325"
5.2,"2017-07-13 06:00:38.147111"
5.7,"2017-07-13 06:30:36.146214"
5.4,"2017-07-13 07:00:34.146112"
6.0,"2017-07-13 07:30:32.147429"
5.4,"2017-07-13 08:00:30.264766"
2.4,"2017-07-13 08:30:28.141698"
3.8,"2017-07-13 09:00:26.151528"
3.5,"2017-07-13 09:30:24.142356"
5.7,"2017-07-13 10:00:22.143148"
6.2,"2017-07-13 11:00:18.149352"
6.0,"2017-07-13 11:30:47.149307"
4.1,"2017-07-13 12:00:45.146031"
4.6,"2017-07-13 13:00:41.146215"
5.7,"2017-07-13 13:30:39.146116"
6.0,"2017-07-13 14:00:37.145635"
5.4,"2017-07-13 14:30:34.151272"
5.7,"2017-07-13 15:00:32.150317"
5.2,"2017-07-13 16:00:28.145511"
5.4,"2017-07-13 16:30:26.141075"
5.7,"2017-07-13 17:00:24.146204"
4.3,"2017-07-13 18:00:20.147285"
4.6,"2017-07-13 18:30:49.143507"
5.4,"2017-07-13 19:00:47.146658"
5.7,"2017-07-13 20:30:41.148631"
5.4,"2017-07-13 21:30:37.150638"
4.6,"2017-07-13 22:00:35.146252"
5.4,"2017-07-13 22:30:33.148360"
5.2,"2017-07-13 23:00:31.146764"
5.7,"2017-07-13 23:30:29.156009"
6.0,"2017-07-14 01:00:23.148925"
5.7,"2017-07-14 01:30:21.146016"
6.0,"2017-07-14 02:30:48.140545"
3.5,"2017-07-14 03:00:46.145188"
4.1,"2017-07-14 03:30:44.148691"
6.0,"2017-07-14 04:00:42.143375"
5.4,"2017-07-14 04:30:40.148432"
4.9,"2017-07-14 05:00:38.145993"
5.7,"2017-07-14 05:30:36.151375"
1.9,"2017-07-14 06:00:34.147643"
2.2,"2017-07-14 06:30:32.148545"
2.7,"2017-07-14 07:00:30.687973"
0,"2017-07-14 07:30:28.143148"
3.3,"2017-07-14 08:00:26.140437"
0,"2017-07-14 08:30:24.157553"
1.1,"2017-07-14 13:31:06.142786"
2.7,"2017-07-14 14:00:32.145426"
3.3,"2017-07-14 14:30:30.268582"
2.4,"2017-07-14 15:30:26.144918"
3.8,"2017-07-14 16:30:22.144543"
4.6,"2017-07-14 17:00:20.147282"
3.3,"2017-07-14 17:30:18.142008"
0.0,"2017-07-14 18:30:45.145480"
3.8,"2017-07-14 19:00:43.149324"
3.0,"2017-07-14 19:30:41.149376"
1.6,"2017-07-14 20:00:39.146921"
2.7,"2017-07-14 20:30:37.145251"
3.5,"2017-07-14 21:00:35.142996"
4.1,"2017-07-14 21:30:33.154488"
4.3,"2017-07-14 22:00:31.147554"
4.1,"2017-07-14 22:30:29.143614"
3.3,"2017-07-14 23:00:27.149459"
6.0,"2017-07-14 23:30:25.142736"
4.1,"2017-07-15 00:00:23.146454"
5.7,"2017-07-15 00:30:21.148068"
5.2,"2017-07-15 01:00:19.141350"
6.0,"2017-07-15 01:30:48.148260"
0,"2017-07-15 02:00:15.145747"
3.3,"2017-07-15 02:30:44.146091"
5.7,"2017-07-15 03:00:42.143161"
4.9,"2017-07-15 03:30:40.146266"
6.0,"2017-07-15 04:00:37.148472"
5.2,"2017-07-15 04:30:35.149670"
4.3,"2017-07-15 05:00:32.143623"
0,"2017-07-15 05:31:01.152124"
1.4,"2017-07-15 07:30:53.147776"
2.2,"2017-07-15 08:00:20.152307"
3.3,"2017-07-15 08:30:49.142627"
3.3,"2017-07-15 09:10:06.184975"
2.7,"2017-07-15 09:30:34.640146"
0,"2017-07-15 10:00:32.671043"
2.7,"2017-07-15 10:30:30.753614"
2.4,"2017-07-15 11:00:28.644196"
3.0,"2017-07-15 11:30:26.640883"
1.6,"2017-07-15 12:00:24.643462"
4.1,"2017-07-15 12:30:22.644469"
3.0,"2017-07-15 13:00:20.645466"
4.1,"2017-07-15 13:30:18.639693"
1.6,"2017-07-15 14:00:47.643827"
3.0,"2017-07-15 14:30:45.643326"
0,"2017-07-15 15:30:41.639465"
3.0,"2017-07-15 16:00:39.719805"
0,"2017-07-15 16:31:08.702588"
3.5,"2017-07-15 17:00:35.671579"
1.1,"2017-07-15 17:30:32.676040"
0.5,"2017-07-15 18:01:01.676423"
1.6,"2017-07-15 18:32:01.666295"
1.4,"2017-07-15 19:00:57.677312"
3.8,"2017-07-15 19:30:24.697387"
1.9,"2017-07-15 20:00:22.711502"
3.3,"2017-07-15 20:30:51.681957"
2.4,"2017-07-15 21:00:49.695433"
0,"2017-07-15 22:31:14.691279"
5.7,"2017-07-15 23:30:39.714764"
0,"2017-07-16 00:01:08.731308"
4.3,"2017-07-16 00:30:35.698027"
0,"2017-07-16 01:00:33.699721"
3.3,"2017-07-16 01:30:31.716280"
6.0,"2017-07-16 02:00:29.679995"
0,"2017-07-16 02:30:58.747891"
3.5,"2017-07-16 03:00:25.686943"
6.0,"2017-07-16 03:30:23.699416"
0,"2017-07-16 04:00:52.692303"
5.4,"2017-07-16 04:30:50.730440"
4.1,"2017-07-16 06:00:43.714164"
5.7,"2017-07-16 06:30:41.671796"
4.9,"2017-07-16 07:00:39.678792"
0,"2017-07-16 07:30:37.672611"
3.0,"2017-07-16 08:00:35.684847"
4.1,"2017-07-16 08:30:33.693656"
3.0,"2017-07-16 09:00:31.707618"
4.6,"2017-07-16 09:30:29.716047"
2.4,"2017-07-16 10:00:27.709429"
3.8,"2017-07-16 10:30:25.723952"
4.1,"2017-07-16 11:00:23.700984"
3.0,"2017-07-16 11:30:21.671625"
3.3,"2017-07-16 12:00:19.687501"
4.3,"2017-07-16 12:30:48.694315"
4.1,"2017-07-16 13:00:46.724412"
3.0,"2017-07-16 13:30:44.717836"
2.7,"2017-07-16 14:00:42.683886"
2.2,"2017-07-16 15:00:38.681027"
3.3,"2017-07-16 15:30:36.696103"
1.9,"2017-07-16 16:00:34.701617"
2.4,"2017-07-16 16:30:32.680846"
3.0,"2017-07-16 17:00:30.923296"
2.7,"2017-07-16 17:30:28.713377"
3.0,"2017-07-16 18:00:26.700403"
2.7,"2017-07-16 18:30:24.698484"
2.4,"2017-07-16 19:00:22.720133"
2.7,"2017-07-16 19:30:20.697730"
2.4,"2017-07-16 20:00:49.709218"
3.3,"2017-07-16 20:30:47.706611"
3.0,"2017-07-16 21:00:45.709818"
3.5,"2017-07-16 21:30:43.714794"
2.7,"2017-07-16 22:30:39.704503"
3.0,"2017-07-16 23:00:37.698824"
4.1,"2017-07-16 23:30:35.678340"
5.4,"2017-07-17 00:00:33.711778"
6.0,"2017-07-17 00:30:31.717101"
5.7,"2017-07-17 01:00:29.693162"
5.2,"2017-07-17 02:00:25.676502"
6.0,"2017-07-17 02:30:23.719377"
5.2,"2017-07-17 04:00:48.716554"
5.4,"2017-07-17 04:30:46.686390"
4.6,"2017-07-17 06:00:40.695261"
5.7,"2017-07-17 06:30:38.704920"
0,"2017-07-17 08:00:32.696558"
6.0,"2017-07-17 08:30:31.219663"
4.1,"2017-07-17 09:00:28.702433"
6.0,"2017-07-17 09:30:26.770392"
5.7,"2017-07-17 10:00:24.692090"
4.6,"2017-07-17 11:00:51.690555"
5.7,"2017-07-17 11:30:49.712709"
5.4,"2017-07-17 12:30:44.688747"
3.8,"2017-07-17 13:00:42.725106"
5.4,"2017-07-17 13:30:40.699291"
4.6,"2017-07-17 14:00:38.694294"
3.0,"2017-07-17 14:30:36.685114"
3.3,"2017-07-17 15:00:34.698882"
3.5,"2017-07-17 15:30:31.695717"
1.9,"2017-07-17 17:00:25.689017"
3.0,"2017-07-17 17:30:23.702732"
4.1,"2017-07-17 19:00:48.680956"
4.3,"2017-07-17 19:30:46.679006"
3.5,"2017-07-17 20:00:44.723075"
3.8,"2017-07-17 20:30:42.718447"
2.4,"2017-07-17 21:00:40.709525"
4.1,"2017-07-17 21:30:38.720445"
3.5,"2017-07-17 22:00:36.712308"
4.3,"2017-07-17 22:30:34.693246"
3.5,"2017-07-17 23:00:32.694239"
5.7,"2017-07-17 23:30:30.817969"
4.9,"2017-07-18 00:00:28.724525"
6.0,"2017-07-18 00:30:26.695671"
4.6,"2017-07-18 01:30:21.700955"
6.0,"2017-07-18 02:00:19.725489"
5.7,"2017-07-18 02:30:48.735883"
5.2,"2017-07-18 03:00:46.729943"
5.7,"2017-07-18 03:30:44.710739"
5.2,"2017-07-18 04:00:42.708585"
3.5,"2017-07-18 04:30:39.729381"
5.4,"2017-07-18 05:00:37.720092"
5.7,"2017-07-18 05:30:35.694403"
5.2,"2017-07-18 06:00:33.698158"
5.7,"2017-07-18 06:30:31.728808"
4.6,"2017-07-18 07:00:29.681928"
5.7,"2017-07-18 07:30:27.698350"
6.0,"2017-07-18 08:00:25.686904"
4.6,"2017-07-18 09:00:21.713916"
6.0,"2017-07-18 09:30:19.694759"
4.6,"2017-07-18 10:00:48.692488"
5.7,"2017-07-18 10:30:46.711245"
3.5,"2017-07-18 12:00:40.725095"
4.6,"2017-07-18 12:30:38.699141"
6.0,"2017-07-18 13:00:36.712621"
3.8,"2017-07-18 14:00:32.704691"
5.2,"2017-07-18 14:30:30.811638"
4.6,"2017-07-18 15:00:59.722916"
5.4,"2017-07-18 15:30:26.717561"
3.3,"2017-07-18 16:00:24.703876"
5.2,"2017-07-18 16:30:22.733668"
0,"2017-07-18 17:00:51.688927"
5.7,"2017-07-18 17:30:18.713762"
5.4,"2017-07-18 18:00:46.700368"
4.6,"2017-07-18 18:30:44.701523"
3.3,"2017-07-18 19:00:42.691236"
5.7,"2017-07-18 19:30:40.707559"
0,"2017-07-18 21:01:05.674810"
5.7,"2017-07-19 20:31:01.886111"
0,"2017-07-19 21:00:59.894131"
5.4,"2017-07-20 00:30:45.109601"
0,"2017-07-20 01:01:14.114798"
4.9,"2017-07-20 17:30:39.906617"
0,"2017-07-20 18:00:37.938402"
6.0,"2017-07-21 06:30:47.952653"
0,"2017-07-21 07:00:14.938654"
3.8,"2017-07-27 05:00:32.922145"
5.7,"2017-07-27 05:30:30.815268"
2.4,"2017-07-27 06:00:28.654377"
3.5,"2017-07-27 06:30:26.688647"
1.4,"2017-07-27 07:00:24.720643"
3.8,"2017-07-27 07:30:21.798141"
2.7,"2017-07-27 08:00:19.808879"
4.6,"2017-07-27 08:30:48.804123"
4.3,"2017-07-27 09:00:46.790301"
4.6,"2017-07-27 09:30:44.815119"
4.3,"2017-07-27 10:30:40.811539"
5.2,"2017-07-27 11:00:38.824699"
5.7,"2017-07-27 11:30:36.801173"
6.0,"2017-07-27 12:00:34.829683"
3.5,"2017-07-27 12:30:32.800331"
3.3,"2017-07-27 13:00:30.904003"
3.5,"2017-07-27 14:00:26.830163"
2.7,"2017-07-27 14:30:24.839298"
2.7,"2017-07-27 14:50:12.873798"
3.8,"2017-07-27 15:00:20.209693"
2.4,"2017-07-27 15:30:49.207971"
3.3,"2017-07-27 16:00:47.215796"
4.3,"2017-07-27 16:30:45.204977"
3.8,"2017-07-27 17:00:43.215517"
1.4,"2017-07-27 17:30:41.205058"
1.9,"2017-07-27 18:00:39.203387"
4.1,"2017-07-27 18:30:37.209108"
3.3,"2017-07-27 19:00:35.214914"
2.4,"2017-07-27 19:30:33.210573"
0,"2017-07-27 20:01:00.258667"
0,"2017-07-27 22:04:26.366692"
3.0,"2017-07-27 22:30:37.809295"
2.2,"2017-07-27 23:00:35.803331"
3.3,"2017-07-27 23:30:33.785266"
3.0,"2017-07-28 00:00:31.798483"
5.4,"2017-07-28 00:30:29.777216"
0,"2017-07-28 01:01:29.812340"
5.7,"2017-07-28 02:00:23.784175"
3.3,"2017-07-28 03:00:20.780945"
0,"2017-07-28 03:30:17.785197"
3.0,"2017-07-28 04:00:46.776616"
5.2,"2017-07-28 04:30:44.792654"
5.7,"2017-07-28 05:00:42.770389"
5.4,"2017-07-28 06:00:38.788615"
5.7,"2017-07-28 06:30:36.790852"
4.9,"2017-07-28 07:30:32.816596"
5.4,"2017-07-28 08:00:30.919154"
5.7,"2017-07-28 08:30:28.785603"
6.0,"2017-07-28 09:30:24.795482"
5.7,"2017-07-28 10:00:22.801424"
6.0,"2017-07-28 10:30:20.851192"
4.6,"2017-07-28 11:00:18.812064"
6.0,"2017-07-28 11:30:47.792591"
4.6,"2017-07-28 12:00:45.788853"
5.7,"2017-07-28 12:30:43.792344"
6.0,"2017-07-28 13:00:41.803873"
5.7,"2017-07-28 13:30:39.782714"
5.4,"2017-07-28 15:00:33.792474"
5.7,"2017-07-28 16:30:27.784812"
5.2,"2017-07-28 17:30:23.781397"
2.7,"2017-07-28 18:00:52.793388"
5.7,"2017-07-28 18:30:19.793746"
5.4,"2017-07-28 19:00:48.809818"
5.7,"2017-07-28 19:30:46.803583"
6.0,"2017-07-28 20:00:44.777678"
5.7,"2017-07-28 20:30:42.778672"
5.4,"2017-07-28 21:00:40.818102"
6.0,"2017-07-28 21:30:38.819365"
4.9,"2017-07-28 22:00:36.791296"
5.7,"2017-07-28 22:30:34.826440"
0.3,"2017-07-28 23:00:32.786177"
0,"2017-07-28 23:30:30.885247"
4.6,"2017-07-29 00:00:28.770879"
